Handle,Title,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Back type (product.metafields.shopify.back-type),Color (product.metafields.shopify.color-pattern),Decoration material (product.metafields.shopify.decoration-material),Dinnerware pieces included (product.metafields.shopify.dinnerware-pieces-included),Furniture/Fixture material (product.metafields.shopify.furniture-fixture-material),Mount/Stand features (product.metafields.shopify.mount-stand-features),Seat type (product.metafields.shopify.seat-type),Shape (product.metafields.shopify.shape),Tableware material (product.metafields.shopify.tableware-material),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
shadow-bloom,Shadow Bloom Deep Plate,Serving Platters,,TRUE,Serving Size,Pack Of 4,D4#5046,0,shopify,15,deny,manual,1580,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Shadow-Bloom-Deep.png?v=1748084142,1,,FALSE,,,3553,,,,,,,,,,,,,,floral,,,,,,round,melamine,shadow-bloom-1,,,,,kg,,,active
shadow-bloom,,,,,,Pack Of 6,D6#5046,0,shopify,14,deny,manual,1890,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
shadow-bloom,,,,,,Pack Of 8,D8#5046,0,shopify,65,deny,manual,2210,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
ruby-veda-1,Ruby Veda Rice Plate,Serving Platters,,TRUE,Serving Size,Pack Of 4,R4#5052,0,shopify,7,deny,manual,2099,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Ruby-Veda-Rice.png?v=1748083998,1,,FALSE,,,3553,,,,,,,,,,,,,,red,,,,,,round,melamine,ruby-veda,,,,,kg,,,active
ruby-veda-1,,,,,,Pack Of 6,R6#5052,0,shopify,7,deny,manual,2730,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
ruby-veda-1,,,,,,Pack Of 8,R8#5052,0,shopify,4,deny,manual,3360,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
ruby-veda,Ruby Veda Deep Plate,Serving Platters,,TRUE,Serving Size,Pack Of 4,D4#5052,0,shopify,11,deny,manual,1580,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Ruby-Veda-Deep.png?v=1748083810,1,,FALSE,,,3553,,,,,,,,,,,,,,red,,,,,,round,melamine,ruby-veda-1,,,,,kg,,,active
ruby-veda,,,,,,Pack Of 6,D6#5052,0,shopify,7,deny,manual,1890,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
ruby-veda,,,,,,Pack Of 8,D8#5052,0,shopify,11,deny,manual,2210,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
petal-mist-1,Petal Mist Rice Plate,Serving Platters,,TRUE,Serving Size,Pack Of 4,R4#5051,0,shopify,10,deny,manual,2099,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Petal-Mist-Rice.png?v=1748083628,1,,FALSE,,,3553,,,,,,,,,,,,,,floral,,,,,,round,melamine,petal-mist,,,,,kg,,,active
petal-mist-1,,,,,,Pack Of 6,R6#5051,0,shopify,9,deny,manual,2730,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
petal-mist-1,,,,,,Pack Of 8,R8#5051,0,shopify,11,deny,manual,3360,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
petal-mist,Petal Mist Deep Plate,Serving Platters,,TRUE,Serving Size,Pack Of 4,D4#5051,0,shopify,14,deny,manual,1580,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Petal-Mist-Deep.png?v=1748083501,1,,FALSE,,,3553,,,,,,,,,,,,,,floral,,,,,,round,melamine,petal-mist-1,,,,,kg,,,active
petal-mist,,,,,,Pack Of 6,D6#5051,0,shopify,11,deny,manual,1890,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
petal-mist,,,,,,Pack Of 8,D8#5051,0,shopify,0,deny,manual,2210,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
oro-flux-1,Oro Flux Rice Plate,Serving Platters,,TRUE,Serving Size,Pack Of 4,R4#5050,0,shopify,9,deny,manual,2099,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Oro-Flux-Rice.png?v=1748083105,1,,FALSE,,,3553,,,,,,,,,,,,,,white,,,,,,round,melamine,oro-flux,,,,,kg,,,active
oro-flux-1,,,,,,Pack Of 6,R6#5050,0,shopify,11,deny,manual,2730,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
oro-flux-1,,,,,,Pack Of 8,R8#5050,0,shopify,9,deny,manual,3360,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
oro-flux,Oro Flux Deep Plate,Serving Platters,,TRUE,Serving Size,Pack Of 4,D4#5050,0,shopify,10,deny,manual,1580,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Oro-Flux-Deep.png?v=1748082978,1,,FALSE,,,3553,,,,,,,,,,,,,,white,,,,,,round,melamine,oro-flux-1,,,,,kg,,,active
oro-flux,,,,,,Pack Of 6,D6#5050,0,shopify,13,deny,manual,1890,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
oro-flux,,,,,,Pack Of 8,D8#5050,0,shopify,10,deny,manual,2210,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
orion-shift-1,Orion Shift Rice Plate,Serving Platters,,TRUE,Serving Size,Pack Of 4,R4#5048,0,shopify,17,deny,manual,2099,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Orion-Shift-Rice.png?v=1748082743,1,,FALSE,,,3553,,,,,,,,,,,,,,black,,,,,,round,melamine,orion-shift,,,,,kg,,,active
orion-shift-1,,,,,,Pack Of 6,R6#5048,0,shopify,4,deny,manual,2730,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
orion-shift-1,,,,,,Pack Of 8,R8#5048,0,shopify,8,deny,manual,3360,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
orion-shift,Orion Shift Deep Plate,Serving Platters,,TRUE,Serving Size,Pack Of 4,D4#5048,0,shopify,18,deny,manual,1580,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Orion-Shift-Deep.png?v=1748082586,1,,FALSE,,,3553,,,,,,,,,,,,,,black,,,,,,round,melamine,orion-shift-1,,,,,kg,,,active
orion-shift,,,,,,Pack Of 6,D6#5048,0,shopify,9,deny,manual,1890,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
orion-shift,,,,,,Pack Of 8,D8#5048,0,shopify,13,deny,manual,2210,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
melami-magic-1,Melami Magic Rice Plate,Serving Platters,,TRUE,Serving Size,Pack Of 4,R4#5049,0,shopify,8,deny,manual,2099,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Melami-Magic-Rice.png?v=1748082383,1,,FALSE,,,3553,,,,,,,,,,,,,,black,,,,,,round,melamine,melami-magic,,,,,kg,,,active
melami-magic-1,,,,,,Pack Of 6,R6#5049,0,shopify,8,deny,manual,2730,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
melami-magic-1,,,,,,Pack Of 8,R8#5049,0,shopify,8,deny,manual,3360,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
melami-magic,Melami Magic Deep Plate,Serving Platters,,TRUE,Serving Size,Pack Of 4,D4#5049,0,shopify,10,deny,manual,1580,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Melami-Magic-Deep.png?v=1748082121,1,,FALSE,,,3553,,,,,,,,,,,,,,white,,,,,,round,melamine,melami-magic-1,,,,,kg,,,active
melami-magic,,,,,,Pack Of 6,D6#5049,0,shopify,9,deny,manual,1890,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
melami-magic,,,,,,Pack Of 8,D8#5049,0,shopify,10,deny,manual,2210,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
indigo-drift-1,Indigo Drift Rice Plate,,,TRUE,Serving Size,Pack Of 4,R4#5047,0,shopify,14,deny,manual,2099,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Indigo-Drift-Rice.png?v=1748081847,1,,FALSE,,,3553,,,,,,,,,,,,,,floral,,,,,,round,melamine,indigo-drift,,,,,kg,,,active
indigo-drift-1,,,,,,Pack Of 6,R6#5047,0,shopify,15,deny,manual,2730,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
indigo-drift-1,,,,,,Pack Of 8,R8#5047,0,shopify,14,deny,manual,3360,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
indigo-drift,Indigo Drift Deep Plate,Serving Platters,,TRUE,Serving Size,Pack Of 4,D4#5047,0,shopify,16,deny,manual,1580,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Indigo-Drift-Deep.png?v=1748081663,1,,FALSE,,,3553,,,,,,,,,,,,,,white,,,,,,round,melamine,indigo-drift-1,,,,,kg,,,active
indigo-drift,,,,,,Pack Of 6,D6#5047,0,shopify,15,deny,manual,1890,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
indigo-drift,,,,,,Pack Of 8,D8#5047,0,shopify,14,deny,manual,2210,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
shadow-bloom-dinner-set,Shadow Bloom Dinner Set,Dinnerware Sets,,TRUE,Serving Size,4 Person serving Dinner Set = 22 PCS,DS4#5046,0,shopify,8,deny,manual,5780,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Shadow-Bloom-Dinner-Set.png?v=1747823334,1,,FALSE,,,5537,,,,,,,,,,,,,,floral,,bowls; dinner-plates; salad-plate,,,,,melamine,,,,,,kg,,,active
shadow-bloom-dinner-set,,,,,,6 Person serving Dinner Set = 30 PCS,DS6#5046,0,shopify,9,deny,manual,7880,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Shadow-Bloom-Dinner-Set-2.png?v=1747823334,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
shadow-bloom-dinner-set,,,,,,8 Person serving Dinner Set = 43 PCS,DS8#5046,0,shopify,2,deny,manual,10499,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Shadow-Bloom-Dinner-Set3.png?v=1747823334,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
indigo-drift-dinner-set,Indigo Drift Dinner Set,Dinnerware Sets,,TRUE,Serving Size,4 Person serving Dinner Set = 22 PCS,DS4#5047,0,shopify,15,deny,manual,5780,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Indigo-Drift-Set.png?v=1747823117,1,,FALSE,,,5537,,,,,,,,,,,,,,blue; white,,bowls; dinner-plates; salad-plate; serving-bowl,,,,,melamine,,,,,,kg,,,active
indigo-drift-dinner-set,,,,,,6 Person serving Dinner Set = 30 PCS,DS6#5047,0,shopify,10,deny,manual,7880,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Indigo-Drift-Set-2.png?v=1747823117,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
indigo-drift-dinner-set,,,,,,8 Person serving Dinner Set = 43 PCS,DS8#5047,0,shopify,8,deny,manual,10499,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Indigo-Drift-Set-7.png?v=1748327026,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
indigo-drift-dinner-set,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Indigo-Drift-Set-8.png?v=1748327026,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
indigo-drift-dinner-set,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Indigo-Drift-Set-3.png?v=1748327026,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
indigo-drift-dinner-set,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Indigo-Drift-Set-4.png?v=1748327026,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
indigo-drift-dinner-set,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Indigo-Drift-Set-5.png?v=1748327026,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
indigo-drift-dinner-set,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Indigo-Drift-Set-6.png?v=1748327026,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orion-shift-dinner-set,Orion Shift Dinner Set,Dinnerware Sets,,TRUE,Serving Size,4 Person serving Dinner Set = 22 PCS,DS4#5048,0,shopify,7,deny,manual,5780,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Orion-Shift-Dinner-Set.png?v=1747822873,1,,FALSE,,,5537,,,,,,,,,,,,,,geometric,,bowls; dinner-plates; salad-plate,,,,,melamine,,,,,,kg,,,active
orion-shift-dinner-set,,,,,,6 Person serving Dinner Set = 30 PCS,DS6#5048,0,shopify,9,deny,manual,7880,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Orion-Shift-Dinner-Set2.png?v=1747822873,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
orion-shift-dinner-set,,,,,,8 Person serving Dinner Set = 43 PCS,DS8#5048,0,shopify,6,deny,manual,10499,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Orion-Shift-Dinner-Set3.png?v=1747822873,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
black-lace-dinner-set,Black Lace Dinner Set,Dinnerware Sets,,TRUE,Serving Size,4 Person serving Dinner Set = 22 PCS,DS4#5041,0,shopify,7,deny,manual,5780,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Black-Lace-Dinner-set.png?v=1747822592,1,,FALSE,,,5537,,,,,,,,,,,,,,white; black,,bowls; dinner-plates; salad-plate; serving-bowl,,,,,melamine,,,,,,kg,,,active
black-lace-dinner-set,,,,,,6 Person serving Dinner Set = 30 PCS,DS6#5041,0,shopify,8,deny,manual,7880,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Black-Lace-Dinner-set2.png?v=1747822593,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
black-lace-dinner-set,,,,,,8 Person serving Dinner Set = 43 PCS,DS8#5041,0,shopify,1,deny,manual,10499,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Black-Lace-Dinner-se3.png?v=1747997640,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
black-lace-dinner-set,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Black-Lace-Dinner-se4.png?v=1747997641,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
black-lace-dinner-set,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Black-Lace-Dinner-se5.png?v=1747997641,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
black-lace-dinner-set,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Black-Lace-Dinner-se6.png?v=1747997641,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
black-lace-dinner-set,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Black-Lace-Dinner-se7.png?v=1747997641,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
saffron-lace-1,Saffron Lace Rice Plate,Serving Platters,,TRUE,Serving Size,Pack Of 4,R4#5044,0,shopify,13,deny,manual,2099,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/DSC08392-_3_82b715c1-8af9-437b-9995-6a4058e657fc.png?v=1744112462,1,,FALSE,,,3553,,,,,,,,,,,,,,red,,,,,,round,melamine,saffron-lace,,,,,kg,,,active
saffron-lace-1,,,,,,Pack Of 6,R6#5044,0,shopify,11,deny,manual,2730,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Group_2_copy.jpg?v=1744112462,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
saffron-lace-1,,,,,,Pack Of 8,R8#5044,0,shopify,9,deny,manual,3360,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Layer_20.jpg?v=1744112462,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
saffron-lace-1,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Frame-35009-scaled_3d7a2705-b0c1-42d8-bb02-5d9a8e5a8b54.png?v=1744112462,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
saffron-lace,Saffron Lace Deep Plate,Serving Platters,,TRUE,Serving Size,Pack Of 4,D4#5044,0,shopify,9,deny,manual,1580,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/DSC08392-_5_48c618cc-cad5-4966-bba1-d17288d985a9.png?v=1744112534,1,,FALSE,,,3553,,,,,,,,,,,,,,white,,,,,,round,melamine,saffron-lace-1,,,,,kg,,,active
saffron-lace,,,,,,Pack Of 6,D6#5044,0,shopify,12,deny,manual,1890,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Group_1_copy_2.jpg?v=1744112534,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
saffron-lace,,,,,,Pack Of 8,D8#5044,0,shopify,9,deny,manual,2210,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Layer_23.jpg?v=1744112534,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
saffron-lace,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Frame-35009-scaled_fdeb2722-9bf1-4892-964f-0285d1185cf6.png?v=1744112534,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
marrakesh-bloom-1,Marrakesh Bloom Rice Plate,Serving Platters,,TRUE,Serving Size,Pack Of 4,R4#5043,0,shopify,10,deny,manual,2099,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/DSC08392-_4_b559315d-0aef-4308-b451-7b76b3ea8afd.png?v=1744112677,1,,FALSE,,,3553,,,,,,,,,,,,,,white,,,,,,round,melamine,marrakesh-bloom,,,,,kg,,,active
marrakesh-bloom-1,,,,,,Pack Of 6,R6#5043,0,shopify,10,deny,manual,2730,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Group_2_copy_4.jpg?v=1744112677,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
marrakesh-bloom-1,,,,,,Pack Of 8,R8#5043,0,shopify,13,deny,manual,3360,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Layer_19_copy_2.jpg?v=1744112677,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
marrakesh-bloom-1,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Frame-35009-scaled_a49c9315-5fe6-4a9b-beef-b243eb7241e2.png?v=1744112677,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
marrakesh-bloom,Marrakesh Bloom Deep Plate,Serving Platters,,TRUE,Serving Size,Pack Of 4,D4#5043,0,shopify,10,deny,manual,1580,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/12.png?v=1743684339,1,,FALSE,,,3553,,,,,,,,,,,,,,white,,,,,,round,melamine,marrakesh-bloom-1,,,,,kg,,,active
marrakesh-bloom,,,,,,Pack Of 6,D6#5043,0,shopify,10,deny,manual,1890,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Group_1_copy_3.jpg?v=1744112182,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
marrakesh-bloom,,,,,,Pack Of 8,D8#5043,0,shopify,10,deny,manual,2210,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Layer_24.jpg?v=1744112182,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
marrakesh-bloom,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Frame-35009-scaled_504df79b-ced2-4d10-8920-78bfea9af693.png?v=1744112181,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blue-dahlia-1,Blue Dahlia Rice Plate,Serving Platters,,TRUE,Serving Size,Pack Of 4,R4#5042,0,shopify,8,deny,manual,2099,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/DSC08392-_1_81a61d54-62df-46da-8f1e-cf2219dc0140.png?v=1744112274,1,,FALSE,,,3553,,,,,,,,,,,,,,blue,,,,,,round,melamine,blue-dahlia,,,,,kg,,,active
blue-dahlia-1,,,,,,Pack Of 6,R6#5042,0,shopify,9,deny,manual,2730,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Group_2_copy_3.jpg?v=1744112274,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
blue-dahlia-1,,,,,,Pack Of 8,R8#5042,0,shopify,10,deny,manual,3360,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Layer_22.jpg?v=1744112274,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
blue-dahlia-1,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Frame-35009-scaled_00df34cd-69d2-4489-b348-49951706a417.png?v=1744112274,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blue-dahlia,Blue Dahlia Deep Plate,Serving Platters,,TRUE,Serving Size,Pack Of 4,D4#5042,0,shopify,8,deny,manual,1580,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/13.png?v=1743683971,1,,FALSE,,,3553,,,,,,,,,,,,,,blue,,,,,,round,melamine,blue-dahlia-1,,,,,kg,,,active
blue-dahlia,,,,,,Pack Of 6,D6#5042,0,shopify,9,deny,manual,1890,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Group_1_copy_4.jpg?v=1744112213,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
blue-dahlia,,,,,,Pack Of 8,D8#5042,0,shopify,8,deny,manual,2210,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Layer_26.jpg?v=1744112213,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
blue-dahlia,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Frame-35009-scaled_2849a8fc-324b-4432-9867-b29ec0360d36.png?v=1744112213,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
black-lace-1,Black Lace Rice Plate,Serving Platters,,TRUE,Serving Size,Pack Of 4,R4#5041,0,shopify,14,deny,manual,2099,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/DSC08392-_2.png?v=1743683772,1,,FALSE,,,3553,,,,,,,,,,,,,,black,,,,,,round,melamine,black-lace,,,,,kg,,,active
black-lace-1,,,,,,Pack Of 6,R6#5041,0,shopify,15,deny,manual,2730,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Group_2_copy_2.jpg?v=1744114742,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
black-lace-1,,,,,,Pack Of 8,R8#5041,0,shopify,15,deny,manual,3360,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Layer_21.jpg?v=1744114743,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
black-lace-1,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Frame-35009-scaled_4cab122e-cc55-43ee-bce1-bd83f1ddfcec.png?v=1744114743,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
black-lace,Black Lace Deep Plate,Serving Platters,,TRUE,Serving Size,Pack Of 4,D4#5041,0,shopify,14,deny,manual,1580,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/14.png?v=1743683596,1,,FALSE,,,3553,,,,,,,,,,,,,,black,,,,,,round,melamine,black-lace-1,,,,,kg,,,active
